Isla,Sector,Cultivo,Trampa,Especie,Abundancia
Cristobal,Socavon,Herbaceas,Colecta_manual,Niesthrea_ashlocki,1
Cristobal,Junco,Pastizal,Barrido,Nabis_reductus,4
Cristobal,Junco,Herbaceas,Barrido,Dolichomiris_linearis,1
Cristobal,Junco,Pastizal,Barrido,Polymerus_nigritulus,1
Cristobal,Zona_Naval_,Platano,Pitfall,Pseudopachybrachius_sp.,3.000000001
Cristobal,Goteras,Platano,Pitfall,Pseudopachybrachius_sp.,3.000000001
Cristobal,MAG,Pastizal,Succion,Pseudopachybrachius_sp.,1
Cristobal,Socavon,cafe,Malaise,Brachygastra_lecheguana,1.999999999
Cristobal,El_Chino,Papaya,Colecta_manual,Pseudocaecilius_taitensis,1
Cristobal,Junco,Cebolla_colorada,Amarilla,Oxysarcodexia_taitensis,4.999999998
Cristobal,Cerro_Verde,Pastizal,Malaise,Soa_flaviterminata,1
Cristobal,Cerro_Verde,Guaba,Mc_Phail,Ectopsocus_sp.,1
Cristobal,Socavon,cafe,Pitfall,Soa_flaviterminata,1
Cristobal,Socavon,cafe,Malaise,Nepticulomima_sp.,1
Cristobal,Socavon,Maiz,Trampa_de_luz,Indiopsocus_sp._,1
Cristobal,Socavon,Maiz,Trampa_de_luz,Peripsocus_potosi,1
Cristobal,MAG,Pastizal,Barrido,Niesthrea_ashlocki,1
Cristobal,MAG,Pastizal,Barrido,Peregrinus_maidis,1
Cristobal,MAG,Pastizal,Barrido,Agallia_sp.,1
Cristobal,Zona_Naval,Col,Pitfall,Agallia_sp.,1
Cristobal,Cerro_Verde,Platano,Trampa_de_luz,Scaphytopius_sp.,1
Cristobal,Cerro_Verde,Pastizal,Malaise,Scaphytopius_sp.,1
Cristobal,Cerro_Verde,Pastizal,Malaise,Oliarus_alabandus,1
Cristobal,Soledad,Maiz,Amarilla,Sarcodexia_lambens,1
Cristobal,Tres_Palos,Pastizal,Trampa_de_luz,Exitianus_fasciolatus,1
Cristobal,Tres_Palos,Pastizal,Trampa_de_luz,Chrysoperla_externa,1
Cristobal,El_Chino,Maiz,Trampa_de_luz,Geraeus_sp._cf.,1
Cristobal,Progreso,Raban-Remol,Amarilla,Colopterus_sp._1,4.999999998
Cristobal,Junco,Papa,Amarilla,Sarcodexia_lambens,4.999999998
Cristobal,Cerro_Gato,Cebolla_colorada,Pitfall,Wasmannia_auropunctata,4.999999998
Cristobal,Cerro_Verde,Maiz,Amarilla,Peckia_chrysostoma,1.999999999
Cristobal,Soledad,Ciruelo,Mc_Phail,Peckia_chrysostoma,34
Cristobal,Socavon,cafe,Amarilla,Tricharaea_canuta,1
Cristobal,Junco,Maiz,Amarilla,Lucilia_pionia,1
Cristobal,Soledad,Maiz,Amarilla,Lucilia_pionia,4
Cristobal,Socavon,Maiz,Amarilla,Lucilia_pionia,9.999999999
Cristobal,Cerro_Gato,Yuca_,Pitfall,Wasmannia_auropunctata,15
Cristobal,MAG,Guayaba,Mc_Phail,Lucilia_pionia,1
Cristobal,Cerro_Verde,Maiz,Amarilla,Chrysomya_albiceps,3.000000001
Cristobal,Junco,Hortalizas_mix,Pitfall,Chrysomya_albiceps,1
Cristobal,Junco,Cebolla_colorada,Amarilla,Hyphantrophaga_nr._viridis,1
Cristobal,Cerro_Gato,Tomate,Amarilla,Hyphantrophaga_nr._viridis,11
Cristobal,Cerro_Verde,Frejol,Colecta_manual,Melanagromyza_sp.,1
Cristobal,Goteras,Zanahoria,Colecta_manual,Melanagromyza_sp.,3.000000001
Cristobal,Cerro_Verde,Frejol,Colecta_manual,Melanagromyza_sp.,8.000000001
Cristobal,El_Chino,Cilantro,Pitfall,Wasmannia_auropunctata,117.0000001
Cristobal,Tres_palos,Guayaba,Mc_Phail,Melanagromyza_sp.,6.000000001
Cristobal,Goteras,Guayaba,Mc_Phail,Melanagromyza_sp.,1
Cristobal,Goteras,Maiz,Amarilla,Drosophila_sp.,17
Cristobal,Goteras,Herbaceas,Colecta_manual,Drosophila_sp.,1.999999999
Cristobal,Goteras,Maiz,Amarilla,Drosophila_sp.,1.999999999
Cristobal,Cerro_Verde,Frejol,Amarilla,Elachiptera_cultrata,1
Cristobal,Cerro_Verde,Frejol,Colecta_manual,Neosilba_sp._1,1
Cristobal,Cerro_Verde,Zanahoria,Colecta_manual,Neosilba_sp._1,1.999999999
Cristobal,Junco,Pastizal,Amarilla,Strumigenys_louisianae,3.000000001
Cristobal,Cerro_Gato,Pimiento,Colecta_manual,Neosilba_sp._1,9
Cristobal,Cerro_Verde,Tomate,Amarilla,Euxesta_stigmatias,1
Cristobal,Cerro_Verde,Papa,Colecta_manual,Euxesta_stigmatias,4
Cristobal,Progreso,Pastizal,Trampa_de_luz,Euxesta_galapagensis,1
Cristobal,Cerro_Gato,Tomate,Amarilla,Pentagonica_flavipes,4
Cristobal,Socavon,Herbaceas,Pitfall,Selenophorus_obscuricornis,1
Cristobal,Socavon,Yuca_,Amarilla,Pentagonica_flavipes,1
Cristobal,Junco,Miconia,Colecta_manual,Strumigenys_louisianae,1
Cristobal,Socavon,cafe,Trampa_de_luz,Copelatus_galapagoensis,36
Cristobal,Socavon,cafe,Trampa_de_luz,Thermonectus_basillaris,64
Cristobal,Socavon,cafe,Trampa_de_luz,Tropisternus_lateralis,76
Cristobal,El_Chino,Maiz,Trampa_de_luz,Galapagodacnum_darwini,1.999999999
Cristobal,Junco,Pastizal,Malaise,Strumigenys_louisianae,1
Cristobal,Cerro_verde,Herbaceas,Colecta_manual,Dactylosternum_abdominale,1
Cristobal,Cerro_Gato,Platano,Colecta_manual,Dactylosternum_abdominale,3.000000001
Cristobal,Cerro_Verde,Maiz,Colecta_manual,Belonuchus_rufipennis,1.999999999
Cristobal,Progreso,Pastizal,Trampa_de_luz,Atheta_sp._cf.,3.000000001
Cristobal,Cerro_verde,Pastizal,Malaise,Strumigenys_louisianae,1
Cristobal,Socavon,Herbaceas,Pitfall,Omorgus_suberosus,3.000000001
Cristobal,Cerro_Gato,Yuca_,Pitfall,Clavispinus_exiguus,1
Cristobal,Progreso,Guayaba,Pitfall,Lissohypnus_texanus,1
Cristobal,Cerro_Gato,Herbaceas,Colecta_manual,Belonuchus_rufipennis,3.000000001
Cristobal,Tres_Palos,Papaya,Colecta_manual,Atheta_galapagoensis,9
Cristobal,Socavon,cafe,Pitfall,Atheta_galapagoensis,1
Cristobal,El_Chino,Aguacate,Colecta_manual,Piestus_sp.,1
Cristobal,Cerro_Verde,Aguacate,Colecta_manual,Nacaens_galapagosus,1
Cristobal,Tres_Palos,Papaya,Colecta_manual,Nacaens_galapagosus,1
Cristobal,MAG,Pastizal,Succion,Solenopsis_geminata,21
Cristobal,Zona_Naval,Col,Pitfall,Thoracuphurus_galapaganus,1
Cristobal,Tres_palos,Aguacate,Berless,Thoracuphurus_galapaganus,1
Cristobal,Cerro_Gato,Herbaceas,Colecta_manual,Ataenius_cavagnaroi,1
Cristobal,Cerro_Gato,Pimiento,Amarilla,Conoderus_galapagoensis,3.000000001
Cristobal,Socavon,Herbaceas,Pitfall,Conoderus_galapagoensis,1
Cristobal,Progreso,Guayaba,Pitfall,Conoderus_galapagoensis,1
Cristobal,Soledad,Pastizal,Succion,Conoderus_galapagoensis,1
Cristobal,Socavon,cafe,Malaise,Conoderus_galapagoensis,1
Cristobal,Junco,Miconia,Pitfall,Conoderus_galapagoensis,1.999999999
Cristobal,Socavon,cafe,Malaise,Anchastus_vadykei,1
Cristobal,Cerro_Verde,Col,Colecta_manual,Anchastus_vadykei,1
Cristobal,El_Chino,Maiz,Trampa_de_luz,Anchastus_vadykei,1
Cristobal,Zona_Naval,Platano,Pitfall,Anchastus_vadykei,1
Cristobal,Soledad,Maiz,Trampa_de_luz,Tenebroides_sp.,1
Cristobal,El_Chino,Maiz,Pitfall,Stelidota_sp.,4
Cristobal,Goteras,Guayaba,Mc_Phail,Colopterus_sp._1,4
Cristobal,Cerro_Gato,Yuca_,Pitfall,Solenopsis_geminata,1.999999999
Cristobal,Soledad,Ciruelo,Mc_Phail,Colopterus_sp._1,1.999999999
Cristobal,Progreso,Guayaba,Pitfall,Stelidota_insularis,1.999999999
Cristobal,El_Chino,Maiz,Pitfall,Stelidota_sp.,1
Cristobal,Cerro_Gato,Yuca_,Pitfall,Solenopsis_geminata,19
Cristobal,La_Esperanza,Herbaceas,Colecta_manual,Eburia_lanigera,1
Cristobal,Cerro_Verde,Pastizal,Succion,Phalacrus_darwini,1.999999999
Cristobal,Cerro_Verde,Pastizal,Malaise,Monomorium_floricola,1
Cristobal,Cerro_Pallo,Papaya,Colecta_manual,Hyperaspis_bromelicola,1
Cristobal,M_Becerra,Papaya,Colecta_manual,Hyperaspis_bromelicola,1.999999999
Cristobal,Cerro_Pallo,Naranja,Colecta_manual,Cycloneda_sanguinea,1.999999999
Cristobal,MAG,Pastizal,Barrido,Pentilia_sp.,1
Cristobal,Junco,Pastizal,Malaise,Scymnus_sp.,1.999999999
Cristobal,Soledad,Pastizal,Barrido,Scymnus_sp.,1.999999999
Cristobal,Junco,Pastizal,Barrido,Scymnus_sp.,1
Cristobal,Socavon,Tomate,Pitfall,Blapstinus_pubescens,3.000000001
Cristobal,Soledad,Hortalizas_mix,Trampa_de_luz,Eburia_pilosa,3.000000001
Cristobal,Cerro_Verde,Pepino,Colecta_manual,Chaetocnema_sp.,15
Cristobal,Socavon,Maiz,Amarilla,Condylostylus_longicornis,6.000000001
Cristobal,Cerro_Verde,Guayaba,Berless,Tetramorium_caldarium,1.999999999
Cristobal,Soledad,Pastizal,Succion,Scymnus_sp.,14
Cristobal,Cerro_Gato,Herbaceas,Succion,Araecerus_fasciculatus,1
Cristobal,Cerro_Verde,Papaya,Colecta_manual,Hypothenemus_brunneus,1
Cristobal,Socavon,Yuca_,Amarilla,Condylostylus_longicornis,13
Cristobal,Tres_palos,Naranjilla,Pitfall,Xyloborus_sp.,1
Cristobal,Socavon,Naranja,Mc_Phail,Hypothenemus_eruditus,1.999999999
Cristobal,Cerro_Verde,Pastizal,Succion,Xyloborus_eruditus,1
Cristobal,Socavon,cafe,Pitfall,Hypothenemus_eruditus,1
Cristobal,Tres_Palos,Platano,Colecta_manual,Cosmopolites_sordidus,24
Cristobal,El_Chino,Maiz,Colecta_manual,Metamasius_hemipterus,1.999999999
Cristobal,Cerro_Gato,Platano,Colecta_manual,Metamasius_hemipterus,4
Cristobal,Socavon,Platano,Colecta_manual,Metamasius_hemipterus,4
Cristobal,Soledad,Platano,Colecta_manual,Polytus_mellerborgii,6.000000001
Cristobal,Cerro_verde,Maiz,Colecta_manual,Galapaganus_ashlocki,1
Cristobal,Junco,Maiz,Amarilla,Chrysotus_brevicornis,11
Cristobal,Tres_Palos,Pastizal,Trampa_de_luz,Amblypsilopus_depilis,1
Cristobal,Goteras,Maiz,Amarilla,Mumetopia_occipitalis,1.999999999
Cristobal,Cerro_Verde,Platano,Trampa_de_luz,Mumetopia_occipitalis,4.999999998
Cristobal,Cerro_Gato,Guaba,Colecta_manual,Ornidia_obesa,1
Cristobal,Cerro_Verde,Maiz,Colecta_manual,Polytus_mellerborgii,1
Cristobal,Cerro_Verde,Pastizal,Malaise,Geraeus_sp._cf.,1
Cristobal,Soledad,Platano,Berless,Odontomachus_baurii,1
Cristobal,Tres_palos,Aguacate,Berless,Tetramorium_simillimum,1
Cristobal,El_Chino,Cilantro,Colecta_manual,Polistes_versicolor,1
Cristobal,Socavon,Frejol,Amarilla,Polistes_versicolor,4
Cristobal,Progreso,Pimiento,Amarilla,Pachodinerus_galapaguensis,1
Cristobal,Socavon,cafe,Colecta_manual,Anthidium_sp.,1
Cristobal,Cerro_Verde,Pastizal,Malaise,Anthidium_sp.,1
Cristobal,El_Chino,Papaya,Colecta_manual,Bicyrtes_sp.,1.999999999
Cristobal,Tres_Palos,Pastizal,Trampa_de_luz,Enicospilus_sp._1,4
Cristobal,Cerro_Verde,Pastizal,Succion,Enicospilus_sp._1,1
Cristobal,Junco,Col,Colecta_manual,Enicospilus_sp._1,1
Cristobal,Junco,Miconia,Colecta_manual,Enicospilus_sp._1,1.999999999
Cristobal,Cerro_Verde,Pastizal,Succion,Trissolcus_sp.,1
Cristobal,MAG,Pastizal,Succion,Trissolcus_sp.,3.000000001
Cristobal,Cerro_Verde,Herbaceas,Colecta_manual,Brachymeria_sp._1,1
Cristobal,Socavon,Tomate,Amarilla,Brachymeria_funscolombei,1
Cristobal,Cerro_Gato,Yuca_,Pitfall,Conura_femorata,1
Cristobal,Cerro_Gato,Pastizal,Succion,Conura_femorata,1.999999999
Cristobal,Socavon_,cafe,Colecta_manual,Conura_femorata,1
Cristobal,Junco,Pastizal,Barrido,Conura_femorata,4.999999998
Cristobal,Junco,Pastizal,Malaise,Conura_femorata,1
Cristobal,MAG,Pastizal,Succion,Psilochalcis_sp.,3.000000001
Cristobal,Progreso,Pastizal,Succion,Symploce_pallens,1.999999999
Cristobal,Tres_Palos,Pastizal,Succion,Symploce_pallens,1
Cristobal,Socavon,Platano,Colecta_manual,Periplaneta_australasiae,1.999999999
Cristobal,MAG,Pastizal,Succion,Jarmilaxipha_ecuadorica,9
Cristobal,Junco,Herbaceas,Colecta_manual,Ischnura_hastatum,1
Cristobal,Soledad,Platano,Colecta_manual,Ceraeochrysa_cincta,1
Cristobal,Junco,Pastizal,Malaise,Anaulocomera_darwinii,1.999999999
Cristobal,El_Chino,Pastizal,Succion,Agallia_sp.,9.999999999
Cristobal,Socavon,Pastizal,Succion,Agallia_sp.,4
Cristobal,Goteras,Pimiento,Pitfall,Xestocephalus_desertorum_cf.,1
Cristobal,Cerro_Verde,Pastizal,Succion,Xestocephalus_desertorum_cf.,3.000000001
Cristobal,Socavon,cafe,Amarilla,Xestocephalus_desertorum_cf.,1
Cristobal,Cerro_Verde,Pastizal,Malaise,Cicadulina_sp.,1
Cristobal,Goteras,Braquiaria_,Succion,Balclutha_sp.,19
Cristobal,Goteras,Braquiaria_,Succion,Balclutha_sp.,1
Cristobal,Tres_palos,Herbaceas,Mc_Phail,Nesosydne_sp.,1
Cristobal,Junco,Pastizal,Malaise,Oliarus_sp.,1
Cristobal,Junco,Maiz,Amarilla,Oliarus_sp.,1
Cristobal,Junco,Herbaceas,Malaise,Docalidia_spangleri,1
Cristobal,Cerro_Verde,Herbaceas,Succion,Sogatella_kolophon,1
Cristobal,Progreso,Herbaceas,Succion,Philatis_sp.,1
Cristobal,MAG,Pastizal,Succion,Caenodelphax_teapae,6.000000001
Cristobal,Cerro_Gato,Herbaceas,Succion,Caenodelphax_teapae,1
Cristobal,Cerro_Verde,Pastizal,Amarilla,Caenodelphax_teapae,4.999999998
Cristobal,F._Lucas,Herbaceas,Amarilla,Scaphytopius_aequinoctialis,1
Cristobal,Junco,Herbaceas,Amarilla,Scaphytopius_aequinoctialis,1
Cristobal,Socavon,Frejol,Colecta_manual,Empoasca_sp.,7
Cristobal,El_Chino,Herbaceas,Succion,Sogatella_sp.,1
Cristobal,Cerro_Verde,Maiz,Colecta_manual,Peregrinus_maidis,19
Cristobal,El_Chino,Herbaceas,Succion,Peregrinus_maidis,1
Cristobal,Soledad,Pastizal,Succion,Peregrinus_maidis,1
Cristobal,Socavon,Herbaceas,Succion,Halticus_sp.,1
Cristobal,Socavon,Lechuga,Colecta_manual,Halticus_sp.,1.999999999
Cristobal,Socavon,Herbaceas,Succion,Halticus_sp.,1.999999999
Cristobal,Soledad,Pastizal,Succion,Cymoninus_notabilis,1.999999999
Cristobal,Socavon,Pastizal,Succion,Teleonemia_prolixa,1.999999999
Cristobal,Socavon,Herbaceas,Succion,Teleonemia_prolixa,1
Cristobal,El_Chino,Maiz,Colecta_manual,Polymerus_nigritulus,1
Cristobal,El_Chino,Toronja,Colecta_manual,Polymerus_nigritulus,1.999999999
Cristobal,Cerro_Verde,Herbaceas,Amarilla,Polymerus_nigritulus,1
Cristobal,Socavon,Pastizal,Succion,Polymerus_nigritulus,4.999999998
Cristobal,MAG,Herbaceas,Succion,Pseudopachybrachius_sp.,1.999999999
Cristobal,MAG,Herbaceas,Succion,Pseudopachybrachius_sp.,1.999999999
Cristobal,Goteras,Herbaceas,Pitfall,Rhopalus_sp.,1
Cristobal,El_Chino,Herbaceas,Succion,Niesthrea_sidae,1
Cristobal,El_Chino,Pastizal,Colecta_manual,Nabis_consimilis,1.999999999
Cristobal,El_Chino,Pastizal,Succion,Nabis_consimilis,29
Cristobal,Socavon,Pastizal,Succion,Nabis_consimilis,1.999999999
Cristobal,Junco,Pastizal,Succion,Nabis_consimilis,24
Cristobal,Cerro_Verde,Pepino,Colecta_manual,Fulvius_geniculatus,4.999999998
Cristobal,MAG,Pastizal,Succion,Metacanthus_sp._1,1
Cristobal,Tres_Palos,Maiz,Colecta_manual,Phatnoma_eremaeum,33.00000001
Cristobal,Tres_Palos,Tomate,Colecta_manual,Phatnoma_eremaeum,25
Cristobal,Cerro_Verde,Cebolla_colorada,Pitfall,Dallasiellus_murinus,1.999999999
Cristobal,Progreso,Nabo,Colecta_manual,Anasa_sorbutica,1
Cristobal,Socavon,Platano,Colecta_manual,Alcaeorrhyncus_grandis,1
Cristobal,Cerro_Verde,Nabo,Colecta_manual,Nezara_sp.,1.999999999
Cristobal,Socavon,Tomate,Colecta_manual,Nezara_sp.,1
Cristobal,Cerro_Verde,Col,Colecta_manual,Nezara_sp.,1
Cristobal,El_Chino,Maiz,Trampa_de_luz,Podisus_sordidus,1.999999999
Cristobal,Socavon,Maiz,Colecta_manual,Podisus_sordidus,1
Cristobal,Socavon,cafe,Trampa_de_luz,Podisus_sordidus,4.999999998
Cristobal,Cerro_Verde,Pastizal,Malaise,Tytthus_sp.,1
Cristobal,Tres_Palos,Pastizal,Trampa_de_luz,Tytthus_sp.,1
Cristobal,Socavon,Maiz,Trampa_de_luz,Galapagocoris_crockeri,1
Cristobal,Cerro_Verde,Hortalizas_mix,Amarilla,Leptobyrsa_decora,1
Cristobal,ZA.F.G.,Herbaceas,Malaise,Monomorium_pharaonis,1
Floreana,Anibal_San_Miguel_F1,Pastizal,Malaise,Eburia_lanigera,1
Cristobal,Goteras,Maiz,Amarilla,Palaeosepsis_armillata,3.000000001
Cristobal,Goteras,Tomate,Amarilla,Palaeosepsis_armillata,25
Cristobal,Goteras,Platano,Pitfall,Lembodes_subcostatus,1
Floreana,Anibal_San_Miguel_F1,Herbaceas,Mc_Phail,Drosophila_sp.,1
Floreana,Jose_Vera_F6,Pastizal,Amarilla,Drosophila_sp.,1.999999999
Floreana,Anibal_San_Miguel_F1,Maiz,Colecta_manual,Palaeosepsis_armillata,1
Floreana,Segundo_Moreno_F8,Yuca_,Amarilla,Palaeosepsis_armillata,1
Floreana,Cecilia_Salgado_F3,Lechuga,Amarilla,Palaeosepsis_armillata,62
Floreana,Cecilia_Salgado_F3,Col,Amarilla,Cyrtoneuropsis_rescita,3.000000001
Floreana,Segundo_Moreno_F8,Herbaceas,Amarilla,Chrysotus_brevicornis,1
Floreana,Selva_Castillo_F2,Col,Amarilla,Chrysotus_brevicornis,1
Floreana,Cecilia_Salgado_F3,Herbaceas,Malaise,Chrysotus_brevicornis,25
Floreana,Cecilia_Salgado_F3,Herbaceas,Malaise,Chrysotus_brevicornis,1
Floreana,Cecilia_Salgado_F3,Herbaceas,Amarilla,Chrysotus_baerti,4
Floreana,Segundo_Moreno_F8,Herbaceas,Amarilla,Chrysotus_baerti,1
Floreana,Claudio_Cruz_F5,Pina,Pitfall,Chrysotus_baerti,1
Floreana,Segundo_Moreno_F8,Herbaceas,Malaise,Toxomerus_crockeri,1.999999999
Floreana,Cecilia_Salgado_F3,Pastizal,Malaise,Xanthandrus_agonis,1.999999999
Floreana,Anibal_San_Miguel_F1,Herbaceas,Malaise,Allograpta_splendens,1
Floreana,Segundo_Moreno_F8,Herbaceas,Amarilla,Allograpta_splendens,1
Floreana,Segundo_Moreno_F8,Herbaceas,Malaise,Allograpta_splendens,40
Floreana,Cecilia_Salgado_F3,Herbaceas,Amarilla,Allograpta_splendens,1.999999999
Floreana,Cecilia_Salgado_F3,Pastizal,Malaise,Metadorylas_sp.,1
Floreana,Anibal_San_Miguel_F1,Pastizal,Amarilla,Metadorylas_sp.,1
Floreana,Cecilia_Salgado_F3,Herbaceas,Amarilla,Elachiptera_cultrata,1
Floreana,Cecilia_Salgado_F3,Maiz,Colecta_manual,Elachiptera_cultrata,1
Floreana,Segundo_Moreno_F8,Pastizal,Amarilla,Euxesta_callona,1
Floreana,Ivan_Moreno_F8,Herbaceas,Amarilla,Euxesta_galapagensis,1
Floreana,Cecilia_Salgado_F3,Herbaceas,Colecta_manual,Notogramma_cimiciforme,1
Floreana,Anibal_San_Miguel_F1,Pastizal,Malaise,Notogramma_sp.,1
Floreana,Segundo_Moreno_F8,Herbaceas,Amarilla,Araecerus_fasciculatus,1
Floreana,Cecilia_Salgado_F3,Herbaceas,Malaise,Ormiscus_variegatus,1.999999999
Floreana,Cecilia_Salgado_F3,Herbaceas,Malaise,Ormiscus_variegatus,1.999999999
Floreana,Ivan_Moreno_F8,Pastizal,Malaise,Ormiscus_variegatus,4.999999998
Floreana,Cecilia_Salgado_F3,Herbaceas,Malaise,Acanthoscelides_obtectus,1
Floreana,Anibal_San_Miguel_F1,Herbaceas,Amarilla,Chrysotus_brevicornis,1.999999999
Floreana,Anibal_San_Miguel_F1,Pastizal,Malaise,Chrysotus_baerti,1
Floreana,Claudio_Cruz_F4,Platano,Pitfall,Chrysotus_baerti,1.999999999
Floreana,Anibal_San_Miguel_F1,Pastizal,Amarilla,Amblypsilopus_depilis,1
Isabela,ZA.V.P.,Cebolla_colorada,Pitfall,Palaeosepsis_armillata,1
Isabela,ZA.L.E.,Herbaceas,Barrido,Tapinoma_melanocephalum,1.999999999
Isabela,ZA.J.R.,Guayaba,Colecta_manual,Tapinoma_melanocephalum,1
Isabela,ZA.R.G.,Pastizal,Succion,Hypoponera_sp.,1
Isabela,ZA.W.O.,Papaya,Mc_Phail,Cathartosilvanus_opaculus,1
Isabela,ZA.L.M.,Herbaceas,Barrido,Paratrechina_sp.,1
Isabela,ZA.G.G.,Maiz,Pitfall,Paratrechina_sp.,4.999999998
Isabela,ZA.R.G.,Herbaceas,Barrido,Scymnus_sp.,4
Isabela,ZA.W.O.,Herbaceas,Colecta_manual,Platypus_sp.,1
Isabela,ZA.J.J.,Pastizal,Malaise,Xyloborus_sp.,1
Isabela,ZA.R.S.,Hortalizas_mix,Amarilla,Soa_flaviterminata,1
Isabela,La_Esperanza,Hortalizas_mix,Trampa_de_luz,Lichenomina_chelata,1
Isabela,Merceditas_W._M.,Maiz,Trampa_de_luz,Indiopsocus_sp._,1
Isabela,Merceditas_W._M.,Maiz,Trampa_de_luz,Peripsocus_potosi,1
Isabela,ZA.E.C.,Pastizal,Colecta_manual,Ectopsocus_sp.,1
Isabela,Los_Tintos_A.O.,Platano,Pitfall,Echmepteryx_aperta,1
Isabela,ZA.F.G.,Herbaceas,Malaise,Echmepteryx_aperta,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Pseudocaecilius_sp.,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Lachesilla_castroi,1.999999999
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Epipsocus_campanulatus,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Echmepteryx_aperta,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Ectopsocus_sp.,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Peripsocus_potosi,7
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Ectopsocus_meridionalis,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Pseudocaecilius_citricola,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Peripsocus_potosi,3.000000001
Isabela,ZA.E.C.,Pastizal,Malaise,Ectopsocus_sp.,1
Isabela,ZA.E.C.,Pastizal,Malaise,Echmepteryx_aperta,4
Isabela,ZA.A.P.,Maiz,Trampa_de_luz,Myrmeleon_perpilosus,1
Isabela,ZA.A.L.,Herbaceas,Pitfall,Paratrechina_longicornis,1
Isabela,ZA.A.L.,Tomate,Pitfall,Condylostylus_longicornis,1.999999999
Isabela,ZA.A.L.,Herbaceas,Pitfall,Paratrechina_longicornis,1
Isabela,ZA.F.G.,Herbaceas,Malaise,Chrysotus_baerti,6.000000001
Isabela,ZA.R.S.,Hortalizas_mix,Malaise,Ornidia_obesa,1
Isabela,ZA.F.G.,Herbaceas,Malaise,Cyrtoneuropsis_rescita,51.00000001
Isabela,ZA.G.G.,Herbaceas,Pitfall,Neodexiopsis_devia,1
Isabela,ZA.A.L.,Herbaceas,Pitfall,Musca_domestica,1
Isabela,ZA.F.G.,Herbaceas,Malaise,Stomoxys_calcitrans,1
Isabela,ZA.M.T.,Herbaceas,Pitfall,Tricharaea_canuta,1.999999999
Isabela,ZA.G.G.,Herbaceas,Pitfall,Tricharaea_sp.,1.999999999
Isabela,ZA.F.G.,Herbaceas,Malaise,Tricharaea_sp.,1
Isabela,ZA.L.M.,Herbaceas,Barrido,Tapinoma_melanocephalum,1
Isabela,Los_Mellizos_J.J.,Pastizal,Malaise,Hyphantrophaga_nr._viridis,3.000000001
Isabela,ZA.F.G.,Herbaceas,Malaise,Phytoliriomyza_sp._cf.,1.999999999
Isabela,ZA.R.G.,Herbaceas,Barrido,Phytoliriomyza_sp._cf.,1
Isabela,ZA.J.N.,Otoy,Colecta_manual,Drosophila_sp.,1.999999999
Isabela,ZA.J.N.,Otoy,Pitfall,Drosophila_sp.,1
Isabela,ZA.M.C.,Tomate,Pitfall,Drosophila_sp.,1.999999999
Isabela,ZA.B.J.,Maiz,Pitfall,Drosophila_sp.,1
Isabela,ZA.F.G.,Herbaceas,Malaise,Drosophila_sp.,1
Cristobal,Cerro_Verde,Papa,Colecta_manual,Calosoma_granatense,1
Isabela,ZA.M.C.,Tomate,Pitfall,Elachiptera_cultrata,1
Isabela,ZA.L.A.,Maiz,Colecta_manual,Palaeosepsis_armillata,1.999999999
Isabela,ZA.J.G.,Tomate,Pitfall,Palaeosepsis_armillata,1.999999999
Isabela,ZA.B.J.,Maiz,Pitfall,Palaeosepsis_armillata,1
Isabela,ZA.M.T.,Lechuga,Colecta_manual,Campiglossa_aesia,1
Isabela,ZA.L.A.,Frejol,Pitfall,Euxesta_stigmatias,1
Isabela,ZA.F.G.,Herbaceas,Malaise,Euxesta_stigmatias,35
Isabela,ZA.F.G.,Herbaceas,Malaise,Campiglossa_aesia,1
Isabela,ZA.L.A.,Frejol,Pitfall,Euxesta_callona,1
Isabela,ZA.J.N.,Herbaceas,Pitfall,Euxesta_nesiotes,1.999999999
Isabela,ZA.E.C.,Pastizal,Pitfall,Calosoma_granatense,1
Isabela,ZA.M.C.,Tomate,Pitfall,Pentagonica_flavipes,1
Isabela,Infiernillo_F.G.,Herbaceas,Malaise,Lonchaea_sp._1,1
Isabela,ZA.J.J.,Pastizal,Malaise,Oosternum_costatum,1.999999999
Isabela,ZA.J.N.,Otoy,Pitfall,Thoracuphurus_galapaganus,1
Isabela,ZA.J.J.,Herbaceas,Pitfall,Coproporus_galapagosus,1
Isabela,ZA.W.O.,Col,Pitfall,Hypoponera_sp.,1.999999999
Isabela,ZA.L.A.,Toronja,Mc_Phail,Colopterus_sp._1,1
Isabela,ZA.L.A.,Toronja,Mc_Phail,Colopterus_sp._1,3.000000001
Isabela,Cerro_Verde_M.C.,Maiz,Colecta_manual,Colopterus_sp.,3.000000001
Isabela,ZA.L.A.,Toronja,Mc_Phail,Bactridium_insularis,1
Isabela,ZA.E.C.,Pastizal,Pitfall,Hypoponera_opaciceps,1.999999999
Isabela,ZA.R.G.,Pastizal,Succion,Phalacrus_darwini,1.999999999
